TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
2672,Pittosporum undulatum :: Victorian Box,2055 Bush St,Sidewalk: Curb side : Cutout,12,4X4,37.7872169965964,-122.431050177626
12539,Lophostemon confertus :: Brisbane Box,210 Lake St,Sidewalk: Curb side : Cutout,90,3x3,37.7869027759417,-122.461780923147
91248,Acacia stenophylla :: Shoestring Acacia,888x Guerrero St,Median : Cutout,3,,37.7569421113624,-122.423393035961
90400,Tristaniopsis laurina :: Swamp Myrtle,100X McCoppin St,Sidewalk: Curb side : Cutout,3,3x3,37.7716490364194,-122.422545294145
90974,Metrosideros excelsa :: New Zealand Xmas Tree,3127 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7758618865379,-122.492473982149
13862,Platanus x hispanica :: Sycamore: London Plane,1000 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.7822858053101,-122.410369845025
91984,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1243 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7651045143653,-122.466454492146
1622,Ulmus pumila :: Siberian Elm,781 Arguello Blvd,Sidewalk: Curb side : Cutout,21,3X4,37.7759536520848,-122.458593948432
11584,Trachycarpus fortunei :: Windmill Palm,4001 Judah St,Sidewalk: Curb side : Cutout,0,3X3,37.7604018044904,-122.504884056543
90571,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1900 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7747459519392,-122.479271100153
86047,Arbutus 'Marina' :: Hybrid Strawberry Tree,1355 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7621139173709,-122.486767980838
428,Prunus cerasifera :: Cherry Plum,804X Guerrero St,Sidewalk: Curb side : Cutout,20,2x2,37.7583004664994,-122.423602431641
22801,Tree(s) ::,1 Turquoise Way,Sidewalk: Curb side : Cutout,3,2x2,37.7461106679667,-122.446762549602
93300,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,589X Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7620192734995,-122.427306317148
9515,Pittosporum undulatum :: Victorian Box,1029 Golden Gate Ave,Sidewalk: Curb side : Cutout,12,3x3,37.780085510179,-122.427532583836
93296,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,999X Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7560828122733,-122.427210089969
8774,Metrosideros excelsa :: New Zealand Xmas Tree,3500 Geary Blvd,Median : Cutout,12,M6,37.7815062207514,-122.456668379023
2484,Metrosideros excelsa :: New Zealand Xmas Tree,40X Roosevelt Way,Sidewalk: Curb side : Cutout,16,3X4,37.7667688406226,-122.437448819102
19092,Ulmus americana :: American Elm,253 Sagamore St,Sidewalk: Curb side : Cutout,25,3X3,37.7113106401579,-122.46068618252
86420,Tristaniopsis laurina :: Swamp Myrtle,2319 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7442056998034,-122.483365055249
12536,Magnolia grandiflora :: Southern Magnolia,144 Lake St,Sidewalk: Curb side : Cutout,3,3x3,37.7869260482872,-122.461201790056
104785,Tristaniopsis laurina :: Swamp Myrtle,750 Holly Park Cir,Median : Cutout,3,2x2,37.7377680961975,-122.420794450652
90677,Agonis flexuosa :: Peppermint Willow,3822 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7738077542579,-122.49984541634
29444,Lophostemon confertus :: Brisbane Box,1935X Ingalls St,Sidewalk: Curb side : Cutout,6,2X4,37.7269701585759,-122.385811035359
18634,Pyrus kawakamii :: Evergreen Pear,15 Reuel Ct,Sidewalk: Curb side : Cutout,3,3X4,37.7367318383598,-122.383406293435
86829,Lophostemon confertus :: Brisbane Box,258 Noe St,Sidewalk: Curb side : Cutout,3,3x3,37.7650304572247,-122.433245129787
26819,Lophostemon confertus :: Brisbane Box,150 Haight St,Sidewalk: Curb side : Cutout,20,3X3,37.7729366762654,-122.424781890617
90501,Pyrus calleryana :: Ornamental Pear,379 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.782434170308,-122.484973667791
12331,Ligustrum lucidum :: Glossy Privet,1045 Laguna St,Sidewalk: Curb side : Cutout,9,4X4,37.7809416686235,-122.427243697772
24752,Metrosideros excelsa :: New Zealand Xmas Tree,324 Point Lobos Ave,Sidewalk: Curb side : Cutout,12,12,37.7801200009535,-122.506697226702
89117,Laurus nobilis :: Sweet Bay: Grecian Laurel,727 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7742348306427,-122.476873456227
21952,Ficus nitida :: Laurel Fig,2455 03RD ST,Sidewalk: Curb side : Cutout,14,4x9,37.7585474584562,-122.388256691115
14861,Ulmus parvifolia :: Chinese Elm,1372 McAllister St,Sidewalk: Curb side : Cutout,3,3x3,37.7785083454918,-122.434574707994
93385,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3156 Turk Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.7773623389565,-122.457801190599
1433,Ulmus pumila :: Siberian Elm,100X Arguello Blvd,Sidewalk: Curb side : Cutout,30,5X5,37.7881971563264,-122.459276133553
90164,Eriobotrya deflexa :: Bronze Loquat,1108 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.776991073192,-122.470551462384
1598,Aesculus x carnea :: Red Horse Chestnut,716 Arguello Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.7767305290971,-122.458442841274
101808,Lophostemon confertus :: Brisbane Box,3149 26th St,Sidewalk: Curb side : Cutout,3,3x3,37.7488661984732,-122.412634998086
29048,Magnolia grandiflora :: Southern Magnolia,250 11th St,Sidewalk: Curb side : Cutout,3,3x3,37.7724248849226,-122.414844410433
21735,Ficus nitida :: Laurel Fig,1980 Sutter St,Sidewalk: Curb side : Cutout,18,3x4,37.7862126798287,-122.432856338004
23672,Pittosporum undulatum :: Victorian Box,319 Virginia Ave,Median : Cutout,12,12,37.741788638282,-122.418616833275
103233,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,1180X Fillmore St,Sidewalk: Curb side : Cutout,,3x3,37.7803160569069,-122.4320339316
16214,Washingtonia robusta :: Mexican Fan Palm,530X Monterey Blvd,Median : Cutout,18,5,37.7316256964467,-122.447291505966
16784,Metrosideros excelsa :: New Zealand Xmas Tree,1961 O'Farrell St,Sidewalk: Curb side : Cutout,6,4X4,37.781072082708,-122.446962370058
11108,Ficus nitida :: Laurel Fig,2022 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.799747578786,-122.419109811467
26803,Eucalyptus sideroxylon :: Red Ironbark,1470 McKinnon Ave,Sidewalk: Curb side : Cutout,24,3X3,37.7347062925492,-122.387079128733
92869,Tristaniopsis laurina :: Swamp Myrtle,125 Guerrero St,Sidewalk: Curb side : Cutout,,3x3,37.7693737513235,-122.424389339236
9235,Metrosideros excelsa :: New Zealand Xmas Tree,6400 Geary Blvd,Median : Cutout,12,8M,37.7800195894976,-122.487928920824
89426,Laurus nobilis :: Sweet Bay: Grecian Laurel,2550X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7786526533285,-122.475710228678
14362,Platanus x hispanica :: Sycamore: London Plane,2290X Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7644548649578,-122.433024825264
85625,Pyrus kawakamii :: Evergreen Pear,1430 Quesada Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7305498611727,-122.386408842499
3206,Platanus x hispanica :: Sycamore: London Plane,3775 California St,Sidewalk: Curb side : Cutout,65,3X3,37.7858882298023,-122.456388399236
103746,Tristaniopsis laurina :: Swamp Myrtle,1825 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.7681256571965,-122.41539363615
8762,Ficus nitida :: Laurel Fig,3360 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.7816812935668,-122.455202782638
13403,Corymbia ficifolia :: Red Flowering Gum,360 Marietta Dr,Median : Cutout,14,5x1000,37.7390163784819,-122.44375539278
107512,Tristaniopsis laurina :: Swamp Myrtle,1528X ALEMANY BLVD,Median : Cutout,,,37.727853146555,-122.435484669091
9675,Ficus nitida :: Laurel Fig,235 Gough St,Sidewalk: Curb side : Cutout,12,3X3,37.7754211527567,-122.422822183014
24563,Pyrus kawakamii :: Evergreen Pear,1897 Fillmore St,Sidewalk: Curb side : Cutout,6,3X3,37.7868281166698,-122.433513817626
89107,Laurus nobilis :: Sweet Bay: Grecian Laurel,659 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7755508932443,-122.476970308094
14952,Corymbia ficifolia :: Red Flowering Gum,255 Mendell St,Sidewalk: Curb side : Cutout,12,3X3,37.741398029861,-122.38352002608
91902,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1516 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7637491175921,-122.474113618488
24943,Tristaniopsis laurina :: Swamp Myrtle,448 Balboa St,Sidewalk: Curb side : Cutout,3,3X3,37.7773277442438,-122.463470517023
12598,Corymbia ficifolia :: Red Flowering Gum,604 Lake St,Sidewalk: Curb side : Cutout,125,3X3,37.7866761646153,-122.46606875626
90374,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',341 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.77725665365,-122.462307943077
12629,Corymbia ficifolia :: Red Flowering Gum,841 Lake St,Sidewalk: Curb side : Cutout,90,3X3,37.7864200929582,-122.468672610251
24017,Platanus x hispanica :: Sycamore: London Plane,2000X 15th Ave,Sidewalk: Curb side : Cutout,35,3x3,37.7506488866129,-122.47178846044
85942,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1542 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7586971246889,-122.484239519903
89564,Quercus ilex :: Holly Oak,5021 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7772907811029,-122.502137276438
1570,Pittosporum undulatum :: Victorian Box,582 Arguello Blvd,Sidewalk: Curb side : Cutout,60,3X3,37.7796868075989,-122.45865062137
117076,Liquidambar styraciflua :: American Sweet Gum,1538 FILLMORE ST,Sidewalk: Curb side : Cutout,7,5x5,37.7838630075842,-122.432663025477
86360,Arbutus 'Marina' :: Hybrid Strawberry Tree,2499X 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7409530183477,-122.482062460919
95033,Ficus nitida :: Laurel Fig,3224 Pierce St,Sidewalk: Curb side : Cutout,,3x3,37.7996748454742,-122.4393197689
112917,Shrub :: Shrub,480X BEACON ST,Sidewalk: Property side : Yard,,,37.7410653426557,-122.433697996676
9348,Photinia fraseri :: Photinia: Chinese photinia,224 Gold Mine Dr,Sidewalk: Curb side : Cutout,16,2X2,37.7418948179307,-122.439640245586
85604,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1261 Palou Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7303306134548,-122.384595098105
1563,Pittosporum undulatum :: Victorian Box,562 Arguello Blvd,Sidewalk: Curb side : Cutout,22,3X3,37.7800519934503,-122.458682519652
28096,Pyrus calleryana 'New Bradford' :: New Bradford Pear,850 Divisadero St,Sidewalk: Curb side : Cutout,3,3X3,37.7773514093713,-122.438136037445
24382,Cordyline australis :: Dracena Palm,1450 Holloway Ave,Median : Cutout,6,5X5,37.7214376817414,-122.473652239882
5423,Acacia melanoxylon :: Blackwood Acacia,460X Dolores St,Sidewalk: Curb side : Cutout,90,3X3,37.7621209168257,-122.426224900449
91694,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,245 South Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7692608986091,-122.417706796624
1689,Pyrus kawakamii :: Evergreen Pear,20 Baldwin Ct,Sidewalk: Curb side : Cutout,3,3X3,37.7297412922242,-122.381210157278
87561,Quercus ilex :: Holly Oak,1426 48th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7598121109152,-122.507961813369
91966,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1376 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7626268371313,-122.466142821616
87500,Lophostemon confertus :: Brisbane Box,2289X 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.7606844721054,-122.388227545813
23914,Lophostemon confertus :: Brisbane Box,1623 Webster St,Sidewalk: Curb side : Cutout,3,4X4,37.7855670259718,-122.431576765049
1036,Tree(s) ::,1992 Alemany Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.720386412787,-122.439594386876
9936,Maytenus boaria :: Mayten,599X Green St,Sidewalk: Curb side : Cutout,75,3x3,37.7994254286854,-122.408974817327
7096,Lophostemon confertus :: Brisbane Box,1978 Fell St,Sidewalk: Curb side : Cutout,18,3x3,37.7725478010186,-122.450383996098
85635,Pyrus kawakamii :: Evergreen Pear,1101 Quesada Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7269703746724,-122.380340070254
6042,Lophostemon confertus :: Brisbane Box,1831 Eddy St,Sidewalk: Curb side : Cutout,6,4x4,37.7806800807931,-122.437759127336
5663,Magnolia grandiflora :: Southern Magnolia,1362 Dolores St,Sidewalk: Curb side : Cutout,3,10x6,37.7476164858345,-122.424917276216
87522,Lophostemon confertus :: Brisbane Box,5263 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.729725898683,-122.392247136184
6257,Geijera parviflora :: Australian Willow,1324X Ellis St,Sidewalk: Curb side : Cutout,12,3X3,37.782989203891,-122.428101266861
89512,Yucca gloriosa :: Spanish Dagger,4700X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7775966059221,-122.498701028226
3867,Lophostemon confertus :: Brisbane Box,270 Cashmere St,Sidewalk: Curb side : Cutout,3,3X4,37.7360064806818,-122.387145172256
20924,Cupressus macrocarpa :: Monterey Cypress,1992X Sunset Blvd,Sidewalk: Curb side : Cutout,24,60,37.7498253446275,-122.495142757654
90554,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1150 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7751187568292,-122.471141532792
23866,Lophostemon confertus :: Brisbane Box,1460 Webster St,Sidewalk: Curb side : Cutout,3,4x4,37.784166714315,-122.430964428845
29098,Lophostemon confertus :: Brisbane Box,750 Ellis St,Sidewalk: Curb side : Cutout,6,3x3,37.7841983010481,-122.418564464
91746,Pistacia chinensis :: Chinese Pistache,2600 Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.7557803438331,-122.412262362741
840,Lagunaria patersonii :: Primrose Tree,1412 48th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7600639622975,-122.507962224252
86007,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1742 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7548773659795,-122.486122503429
25348,Arbutus 'Marina' :: Hybrid Strawberry Tree,30X Geneva Ave,Sidewalk: Curb side : Cutout,12,3X3,37.7226230889599,-122.451770042704
22821,Pyrus calleryana 'Bradford' :: Ornamental Pear: Bradford,64 Turquoise Way,Sidewalk: Curb side : Cutout,3,3x3,37.7454352704129,-122.446436637784
25575,Tree(s) ::,250 Industrial St,Sidewalk: Curb side : Cutout,,3X3,37.7383935669237,-122.405676875145
86548,Arbutus 'Marina' :: Hybrid Strawberry Tree,1775 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7543454955224,-122.485148000658
13948,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1112X Market St,Sidewalk: Curb side : Cutout,12,4x4,37.7803067555436,-122.412924586563
29090,Lophostemon confertus :: Brisbane Box,2X Ellis St,Sidewalk: Curb side : Cutout,3,3x3,37.7858042269404,-122.405905101979
13398,Corymbia ficifolia :: Red Flowering Gum,332 Marietta Dr,Median : Cutout,80,5,37.7391886477693,-122.444181217539
14389,Platanus x hispanica :: Sycamore: London Plane,2378 Market St,Sidewalk: Curb side : Cutout,18,4x4,37.7630725425418,-122.434792986829
91753,Pistacia chinensis :: Chinese Pistache,2500X Harrison St,Sidewalk: Curb side : Cutout,5,3x3,37.7573775113883,-122.412412526543
91947,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,827 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7639689741056,-122.466606473793
89451,Arbutus 'Marina' :: Hybrid Strawberry Tree,3242 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7783087908873,-122.483246426476
72535,Tree(s) ::,150X Alma St,Sidewalk: Curb side : Cutout,20,3x3,37.7631694542329,-122.450237113175
85958,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1300 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7631785479619,-122.48455365718
122511,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,715 Valencia St,Sidewalk: Curb side : Cutout,5,3x6,37.7613745389022,-122.421369101713
14611,Metrosideros excelsa :: New Zealand Xmas Tree,1655X Masonic Ave,Sidewalk: Curb side : Cutout,17,3X3,37.7652693234708,-122.443245665889
1816,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,2100 Bay Shore Blvd,Median : Cutout,12,6,37.7136752340099,-122.400287624748
91953,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,701 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7640275170127,-122.465273046982
16782,Metrosideros excelsa :: New Zealand Xmas Tree,1953 O'Farrell St,Sidewalk: Curb side : Cutout,6,4X4,37.7810727910463,-122.446956915705
8291,Pinus radiata :: Monterey Pine,100 Garcia Ave,Median : Cutout,6,8,37.743936899881,-122.459939898511
26987,Maytenus boaria :: Mayten,1345 Silver Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7312325861803,-122.409887310466
101254,Leptospermum laevigatum :: Australian Tea Tree,3700X Cesar Chavez St,Front Yard : Yard,,,37.7480559984104,-122.422568977073
14713,Maytenus boaria :: Mayten,855 McAllister St,Sidewalk: Curb side : Cutout,8,4x4,37.7789600951073,-122.425078130411
76728,Olea europaea :: Olive Tree,200X Farallones St,Sidewalk: Curb side : Cutout,10,3x3,37.7143256328225,-122.459128681816
14023,Platanus x hispanica :: Sycamore: London Plane,1231 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.7782538636731,-122.415130564106
2774,Schinus terebinthifolius :: Brazilian Pepper,325 Cabrillo St,Sidewalk: Curb side : Cutout,25,4X6,37.7753729760761,-122.462205288187
19112,Platanus x hispanica :: Sycamore: London Plane,1700X Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.7247990137848,-122.437093058152
93291,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1065 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7538569514077,-122.427547448283
14761,Ligustrum lucidum :: Glossy Privet,971 McAllister St,Sidewalk: Curb side : Cutout,18,4X4,37.7790562429454,-122.427983885875
86686,Acer rubrum 'Red Sunset' :: Red Swamp Maple,835 Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.7754003409411,-122.403248379763
90325,Eriobotrya deflexa :: Bronze Loquat,1921 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7764474692851,-122.479569961566
108688,Pinus radiata :: Monterey Pine,1x MONTEZUMA ST,Median : Yard,20,,37.7460477277002,-122.417257445993
2783,Fortunella margarita :: Kumquat,424 Cabrillo St,Sidewalk: Curb side : Cutout,12,3X3,37.7754738485256,-122.463285730589
89061,Laurus nobilis :: Sweet Bay: Grecian Laurel,740 18th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7740079212926,-122.476694013266
24815,Metrosideros excelsa :: New Zealand Xmas Tree,1410 Holloway Ave,Median : Cutout,6,5X5,37.7216342467929,-122.472894893115
90761,Agonis flexuosa :: Peppermint Willow,4031 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7735513866791,-122.502063505002
17517,Ulmus parvifolia :: Chinese Elm,300X Persia Ave,Sidewalk: Curb side : Cutout,15,3x3,37.7219298886661,-122.433626798632
85798,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,965 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.7790807491546,-122.404806638376
119860,Pyrus calleryana :: Ornamental Pear,451X Octavia St Frontage West,Sidewalk: Curb side : Cutout,,4x4,37.774806598562,-122.424087136382
90278,Lagunaria patersonii :: Primrose Tree,4332 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7754338822902,-122.50544730055
86321,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1723 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7553712008265,-122.483070961912
90286,Metrosideros excelsa :: New Zealand Xmas Tree,4630 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7752829565285,-122.508481439474
93277,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1565 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7458529070189,-122.426558345234
90904,Eriobotrya deflexa :: Bronze Loquat,925 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7750634192844,-122.468673673873
1696,Ligustrum lucidum :: Glossy Privet,34 Baldwin Ct,Sidewalk: Curb side : Cutout,12,3X3,37.7297779384797,-122.380942720777
91661,Lophostemon confertus :: Brisbane Box,899X South Van Ness Ave,Sidewalk: Curb side : Cutout,16,3x3,37.7588164584508,-122.416808096465
90843,Arbutus 'Marina' :: Hybrid Strawberry Tree,2609 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7742520715083,-122.486706837553
12449,Olea europaea :: Olive Tree,2000X Pine St,Sidewalk: Curb side : Cutout,3,3x3,37.7886185728388,-122.428932704083
13344,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Mansell St,Sidewalk: Curb side : Cutout,3,3X3,37.7205942023632,-122.40498466222
18366,Ficus nitida :: Laurel Fig,601 Potrero Ave,Sidewalk: Curb side : Cutout,50,3X3,37.7619415321313,-122.407088188566
93273,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1679 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.7440482251279,-122.426387020617
6395,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,5X Rosie Lee Ln,Sidewalk: Curb side : Cutout,3,3X4,37.7317589621466,-122.379508204595
